                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 1.0379,                0.65157,                 1.4548,                0.98179,                0.88498,                0.95061,                0.67471,                0.98073,                0.57293,                 1.2632,             0.00059383,             0.00059383,             0.00059383
                     19,                 1.0772,                0.67083,                 1.4968,                0.91679,                0.92024,                0.94127,                0.66449,                0.90312,                0.54493,                 1.1636,             0.00058677,             0.00058677,             0.00058677
                     20,                 1.0179,                 0.6318,                 1.4354,                0.94416,                0.90946,                0.95257,                0.69031,                0.95709,                0.54792,                 1.2043,              0.0005797,              0.0005797,              0.0005797
                     21,                0.99046,                 0.6106,                 1.3903,                 0.9492,                0.92971,                0.95806,                0.71067,                0.83599,                0.52385,                 1.1366,             0.00057263,             0.00057263,             0.00057263
                     22,                 1.0094,                0.62018,                 1.4039,                0.93639,                0.92971,                0.95018,                0.68099,                0.94534,                0.58944,                 1.2538,             0.00056556,             0.00056556,             0.00056556
                     23,                0.94774,                0.60091,                 1.3965,                 0.9757,                0.92754,                0.95819,                0.65802,                 1.0686,                0.51538,                 1.3005,             0.00055849,             0.00055849,             0.00055849
                     24,                 0.9849,                0.60909,                  1.399,                0.93817,                0.94409,                0.95444,                0.70339,                0.84637,                0.49656,                 1.1092,             0.00055142,             0.00055142,             0.00055142
                     25,                0.95894,                0.59036,                 1.3801,                0.93719,                 0.9361,                0.95282,                0.69173,                0.88723,                0.51338,                 1.1126,             0.00054435,             0.00054435,             0.00054435
                     26,                0.95907,                0.58598,                 1.3766,                0.94484,                0.93169,                0.95555,                0.69296,                0.90338,                0.49675,                  1.148,             0.00053728,             0.00053728,             0.00053728
                     27,                 0.9286,                0.57262,                 1.3512,                0.93996,                 0.9377,                0.94934,                0.68197,                0.88138,                0.54499,                  1.127,             0.00053022,             0.00053022,             0.00053022
                     28,                0.90673,                0.56015,                 1.3283,                0.95683,                0.94584,                0.95601,                0.73119,                0.83464,                0.51056,                 1.1373,             0.00052315,             0.00052315,             0.00052315
                     29,                0.90983,                0.56708,                 1.3256,                0.98504,                0.91039,                0.96287,                0.73365,                0.80379,                0.52444,                 1.0739,             0.00051608,             0.00051608,             0.00051608
                     30,                 0.9073,                0.56608,                 1.3246,                0.94553,                0.93329,                0.95947,                0.73745,                0.72283,                0.47701,                  1.036,             0.00050901,             0.00050901,             0.00050901
                     31,                0.92461,                0.56607,                 1.3284,                0.93479,                0.95048,                0.96305,                 0.7274,                0.82015,                0.52392,                 1.0674,             0.00050194,             0.00050194,             0.00050194
                     32,                0.89154,                0.55866,                 1.3229,                0.95863,                0.92336,                0.96288,                0.66742,                 1.1434,                0.69591,                 1.3472,             0.00049487,             0.00049487,             0.00049487
                     33,                0.92488,                0.56422,                 1.3393,                0.94227,                0.96166,                0.95944,                0.72905,                0.82401,                0.48207,                 1.0941,              0.0004878,              0.0004878,              0.0004878
                     34,                0.89832,                0.53919,                  1.296,                0.98394,                0.92492,                0.96068,                0.71666,                0.83052,                0.49574,                 1.0812,             0.00048074,             0.00048074,             0.00048074
                     35,                0.91913,                0.57029,                 1.3178,                0.95283,                0.94089,                0.96231,                 0.6905,                0.97203,                0.52203,                 1.1879,             0.00047367,             0.00047367,             0.00047367
                     36,                0.86595,                 0.5326,                  1.272,                0.97368,                0.93708,                0.96174,                0.72985,                0.80956,                0.53169,                 1.0681,              0.0004666,              0.0004666,              0.0004666
                     37,                0.85624,                0.52282,                 1.2907,                0.97185,                0.95095,                0.96326,                0.75763,                 0.8048,                0.56004,                 1.1228,             0.00045953,             0.00045953,             0.00045953
                     38,                0.81672,                0.52633,                 1.2634,                0.94771,                0.95016,                0.96728,                0.75234,                0.74015,                0.50797,                 1.0191,             0.00045246,             0.00045246,             0.00045246
                     39,                0.81791,                0.51471,                 1.2563,                0.97395,                0.95367,                0.96622,                0.76183,                0.69276,                0.50836,                 1.0155,             0.00044539,             0.00044539,             0.00044539
                     40,                0.84331,                0.51845,                  1.259,                0.94094,                0.95847,                 0.9676,                0.73591,                0.78508,                0.53568,                  1.069,             0.00043832,             0.00043832,             0.00043832
                     41,                0.85014,                0.53172,                 1.2828,                0.97329,                0.94249,                0.96687,                0.73542,                0.75827,                0.44632,                  1.039,             0.00043126,             0.00043126,             0.00043126
                     42,                0.78579,                0.48811,                 1.2251,                0.98812,                 0.9393,                0.96544,                0.76141,                0.74738,                  0.497,                 1.0196,             0.00042419,             0.00042419,             0.00042419
                     43,                0.78603,                0.48685,                 1.2275,                 0.9894,                0.94101,                0.96933,                0.73165,                0.86677,                0.54309,                 1.1171,             0.00041712,             0.00041712,             0.00041712
                     44,                0.80831,                 0.4979,                 1.2427,                0.97454,                0.95527,                0.97288,                0.77624,                0.67856,                0.47445,                0.96685,             0.00041005,             0.00041005,             0.00041005
                     45,                0.78775,                0.49713,                 1.2253,                 0.9749,                0.95454,                0.97268,                0.75557,                0.70932,                0.45749,                0.98713,             0.00040298,             0.00040298,             0.00040298
                     46,                 0.7798,                0.49057,                  1.218,                0.95993,                0.94322,                 0.9775,                0.76682,                0.67119,                0.48566,                0.95326,             0.00039591,             0.00039591,             0.00039591
                     47,                0.77315,                0.48668,                  1.215,                0.97713,                0.94119,                 0.9749,                0.78103,                0.67534,                0.45017,                0.95662,             0.00038884,             0.00038884,             0.00038884
                     48,                0.75433,                0.47522,                 1.1974,                0.98841,                0.93487,                0.97702,                0.76581,                0.71373,                0.49327,                0.98607,             0.00038178,             0.00038178,             0.00038178
                     49,                0.76058,                0.48489,                 1.2183,                0.97413,                0.95367,                0.97489,                0.77093,                0.73737,                0.56731,                0.98478,             0.00037471,             0.00037471,             0.00037471
                     50,                0.80091,                0.50035,                 1.2361,                0.95044,                0.96006,                0.97546,                0.69251,                0.95148,                0.64503,                   1.15,             0.00036764,             0.00036764,             0.00036764
                     51,                0.75779,                0.47547,                 1.2084,                0.98621,                0.94978,                0.97561,                0.78848,                0.65118,                0.42071,                0.96691,             0.00036057,             0.00036057,             0.00036057
                     52,                 0.7578,                0.47161,                 1.1993,                0.97712,                0.94272,                0.98021,                 0.7945,                0.61678,                0.48538,                0.94463,              0.0003535,              0.0003535,              0.0003535
                     53,                0.74598,                0.47364,                 1.1948,                0.96132,                0.95644,                0.97907,                 0.7951,                0.64579,                0.48475,                0.93959,             0.00034643,             0.00034643,             0.00034643
                     54,                0.76189,                0.48044,                 1.2172,                0.96127,                0.95961,                 0.9836,                0.78856,                0.69742,                0.48524,                0.96125,             0.00033936,             0.00033936,             0.00033936
                     55,                 0.7319,                0.45847,                 1.1713,                0.97021,                0.95711,                 0.9788,                0.78588,                0.65947,                0.50644,                0.94223,              0.0003323,              0.0003323,              0.0003323
                     56,                0.69693,                0.44723,                 1.1682,                0.98848,                0.94488,                  0.983,                0.75517,                 0.7966,                0.56172,                 1.0049,             0.00032523,             0.00032523,             0.00032523
                     57,                0.73332,                0.46552,                 1.1933,                0.96092,                   0.95,                0.97904,                0.80103,                0.64032,                0.50855,                0.91737,             0.00031816,             0.00031816,             0.00031816
                     58,                0.69889,                 0.4459,                 1.1575,                0.98936,                0.95648,                0.98362,                0.78857,                 0.6753,                0.48076,                0.95145,             0.00031109,             0.00031109,             0.00031109
                     59,                0.69617,                0.43873,                 1.1662,                0.97806,                0.95962,                0.98047,                0.81174,                0.64405,                0.49474,                0.94431,             0.00030402,             0.00030402,             0.00030402
                     60,                0.69954,                0.44061,                 1.1768,                0.98741,                0.96166,                0.98216,                0.77073,                0.73983,                0.48214,                 1.0412,             0.00029695,             0.00029695,             0.00029695
                     61,                0.68845,                0.43442,                 1.1616,                0.98967,                0.95281,                0.98179,                0.80242,                0.61771,                 0.5174,                0.94082,             0.00028988,             0.00028988,             0.00028988
                     62,                0.68147,                0.44628,                 1.1687,                0.96283,                 0.9607,                0.98293,                0.77544,                0.72511,                0.53762,                0.97507,             0.00028282,             0.00028282,             0.00028282
                     63,                0.69393,                0.44852,                 1.1493,                0.97601,                0.96006,                0.97675,                0.79504,                0.64658,                  0.508,                0.93057,             0.00027575,             0.00027575,             0.00027575
                     64,                0.66252,                0.42552,                 1.1531,                 0.9877,                0.95687,                0.97822,                 0.7823,                0.67353,                0.47834,                0.96999,             0.00026868,             0.00026868,             0.00026868
                     65,                0.67257,                0.42854,                 1.1503,                0.98956,                0.95015,                0.98105,                0.78945,                0.65479,                0.48383,                0.95852,             0.00026161,             0.00026161,             0.00026161
                     66,                0.67681,                0.42857,                 1.1342,                0.97525,                0.95853,                0.98126,                0.78684,                0.67413,                0.50442,                0.95221,             0.00025454,             0.00025454,             0.00025454
                     67,                0.66478,                0.42613,                 1.1562,                0.93353,                0.97452,                0.98644,                0.80708,                0.62839,                0.57966,                0.90981,             0.00024747,             0.00024747,             0.00024747
                     68,                0.65973,                0.42731,                 1.1397,                 0.9783,                 0.9665,                0.98776,                0.81046,                0.61438,                0.51707,                0.96204,              0.0002404,              0.0002404,              0.0002404
                     69,                0.64816,                0.42276,                 1.1357,                0.97693,                0.96664,                0.98728,                0.81105,                0.60704,                0.52643,                0.90902,             0.00023334,             0.00023334,             0.00023334
                     70,                0.66615,                0.43245,                 1.1457,                0.97509,                0.96758,                0.98932,                 0.8124,                0.58871,                 0.5356,                0.92023,             0.00022627,             0.00022627,             0.00022627
                     71,                0.64241,                0.42074,                 1.1338,                0.95013,                0.97283,                0.98555,                0.80727,                0.58462,                 0.4896,                0.90864,              0.0002192,              0.0002192,              0.0002192
                     72,                0.64901,                0.41813,                 1.1348,                0.94914,                0.97764,                 0.9877,                0.81451,                0.62402,                0.55514,                0.91898,             0.00021213,             0.00021213,             0.00021213
                     73,                0.64064,                0.40806,                 1.1211,                0.98643,                0.96028,                0.98473,                0.80769,                0.60107,                 0.5347,                 0.9101,             0.00020506,             0.00020506,             0.00020506
                     74,                0.64643,                0.41857,                 1.1171,                0.98978,                0.95335,                0.98745,                0.81483,                0.57668,                0.51545,                0.92478,             0.00019799,             0.00019799,             0.00019799
                     75,                0.62577,                0.40916,                 1.1159,                0.96967,                0.95349,                0.98965,                0.82592,                0.56035,                0.51309,                0.90599,             0.00019092,             0.00019092,             0.00019092
                     76,                 0.6308,                0.41023,                 1.1292,                0.93207,                0.98526,                0.98982,                0.82006,                0.60162,                0.55015,                0.91724,             0.00018385,             0.00018385,             0.00018385
                     77,                0.61153,                0.40219,                 1.1114,                0.94982,                 0.9756,                0.99013,                0.81956,                0.59956,                0.54988,                 0.9628,             0.00017679,             0.00017679,             0.00017679
                     78,                0.61964,                0.39916,                 1.0999,                0.97427,                0.96861,                0.98999,                0.82112,                0.58126,                0.50081,                0.92656,             0.00016972,             0.00016972,             0.00016972
                     79,                0.61497,                0.40384,                 1.1141,                0.97294,                0.97682,                0.99059,                0.81187,                0.62709,                0.52477,                0.89599,             0.00016265,             0.00016265,             0.00016265
                     80,                0.61734,                0.40055,                 1.1074,                0.97034,                0.97604,                0.99042,                0.82661,                0.57665,                0.43939,                0.90411,             0.00015558,             0.00015558,             0.00015558
                     81,                0.63285,                0.40326,                 1.1182,                0.94137,                0.98089,                0.98971,                0.81862,                0.60263,                0.53002,                0.90678,             0.00014851,             0.00014851,             0.00014851
                     82,                0.58425,                0.38589,                 1.0937,                0.96023,                0.95758,                0.99062,                0.84036,                 0.5681,                0.56212,                 0.8996,             0.00014144,             0.00014144,             0.00014144
                     83,                0.57658,                0.38071,                 1.0798,                0.94549,                0.97772,                0.99069,                0.83673,                0.55516,                0.54143,                0.90308,             0.00013437,             0.00013437,             0.00013437
                     84,                 0.5732,                0.38922,                 1.0901,                0.97439,                0.97437,                0.99025,                0.83545,                0.57487,                0.45574,                 0.8847,             0.00012731,             0.00012731,             0.00012731
                     85,                0.60057,                0.38898,                 1.0998,                0.97788,                0.95953,                0.99088,                0.83194,                0.56416,                0.50927,                0.87967,             0.00012024,             0.00012024,             0.00012024
                     86,                0.58869,                0.38308,                 1.0939,                0.97889,                0.96582,                0.99077,                0.81278,                0.58668,                0.50079,                0.90092,             0.00011317,             0.00011317,             0.00011317
                     87,                0.58187,                0.38467,                 1.0983,                0.98915,                0.96659,                0.99077,                 0.8359,                0.53273,                 0.4696,                0.88424,              0.0001061,              0.0001061,              0.0001061
                     88,                0.58119,                0.38601,                 1.0775,                0.97901,                0.97412,                0.99108,                0.83702,                0.56152,                0.49978,                0.91784,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.56182,                0.37647,                 1.0764,                 0.9889,                0.96534,                0.99096,                0.83497,                0.56019,                0.50504,                0.90558,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.56571,                0.37007,                 1.0777,                0.98124,                 0.9645,                0.99075,                0.84017,                0.53986,                0.49777,                0.87388,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.49651,                0.35193,                0.97773,                0.97885,                0.97421,                0.99128,                0.83521,                0.51391,                 0.4049,                0.84853,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                 0.4772,                0.33191,                0.96731,                0.97893,                0.97642,                0.99161,                0.84706,                 0.5166,                0.38831,                0.83829,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.46589,                0.32034,                0.95985,                0.97529,                0.97923,                0.99149,                0.85357,                0.50792,                0.37614,                0.83753,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.49434,                0.32829,                0.97553,                 0.9898,                0.97284,                0.99152,                 0.8465,                0.50143,                0.35674,                0.82656,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.46134,                0.31998,                0.96802,                0.97887,                0.97923,                0.99204,                0.84893,                0.50544,                0.36003,                 0.8337,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.47303,                0.32609,                0.96614,                0.97886,                 0.9762,                0.99178,                0.85125,                0.47105,                0.35282,                0.82506,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.45126,                0.31267,                0.95924,                0.99279,                0.96805,                0.99103,                 0.8566,                0.47806,                0.34562,                0.81791,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.43623,                0.30798,                0.95306,                0.98975,                0.97604,                0.99222,                0.85846,                0.46863,                0.34223,                0.82323,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.43135,                0.30138,                0.95599,                0.99309,                0.97075,                0.99212,                0.85559,                0.46884,                 0.3428,                0.82625,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                0.42483,                0.29689,                0.95424,                0.99311,                0.97351,                0.99226,                0.85639,                0.46908,                0.33429,                0.82094,             1.4209e-05,             1.4209e-05,             1.4209e-05
